,Time,User,Tweet,Location,Retweets
1556,2023-03-29 07:39:44+00:00,CountrySkills,"RT @davesumnersmith: Extraordinary! The UK is “strikingly unprepared” for the impacts of the climate crisis, according to the Climate Chang…","North Cornwall, UK.",10
1557,2023-03-29 07:39:24+00:00,davesumnersmith,"Extraordinary! The UK is “strikingly unprepared” for the impacts of the climate crisis, according to the Climate Change Committee (CCC), which says there's been a “lost decade” in efforts to adapt for the impacts of global warming. 

Any idea why?
https://t.co/2YL1fNhIaP","London, England, Europe",10
1558,2023-03-29 07:37:53+00:00,123DuBistFrei,"RT @JunkScience: Daily reminder:

Latest NOAA data show no global warming for 8 full years, despite 450 billion tons of CO2 emitted since 2…",Österreich,1087
1559,2023-03-29 07:37:49+00:00,jellybean1934,RT @stephaniedowric: This is so important. We need a nuclear-free world. We need to attend to climate change and accelerating global warmin…,,20
1560,2023-03-29 07:36:40+00:00,Didier987305171,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…",,139
1561,2023-03-29 07:35:34+00:00,AussieJoe27,"RT @SirFlyzalot: Wow, that Global Warming aka Climate Change is moving at warp speed….time to panic everyone! 😱
#DemocratsAreEvil  #Democra…",,221
1562,2023-03-29 07:35:19+00:00,LeGauloisDu59,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…",France,139
1563,2023-03-29 07:35:08+00:00,prinz_tweet,"@dajsel @fwn_science Wow, one of the slowest warming regions shows a slow warming. You should inform the press about this historical observation.

Meanwhile, the surface temperatures ...
https://t.co/nJoqhIAvSw",Bremen/Bremerhaven ,0
1564,2023-03-29 07:34:25+00:00,TFundaciones,RT @ter4bithi4: Rewilding animal populations to enhance natural carbon capture and storage is known as animating the carbon cycle  &amp; should…,Madrid SPA,7
1565,2023-03-29 07:33:41+00:00,lugaburuga1,"RT @latimeralder: Climate morality??

Nine times as many people die around the world from being too COLD  as from being too HOT.

And warmi…",,68
1566,2023-03-29 07:32:20+00:00,patou2158,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…","Côte-d'Or, Bourgogne",139
1567,2023-03-29 07:31:50+00:00,RobertS91081322,RT @RobertS91081322: @ClimateBen 3/? NOT changed by a milidegree F in the last 15 years. Climatologists have been silenced for attempting t…,United States,1
1568,2023-03-29 07:30:47+00:00,RobertS91081322,@ClimateBen 3/? NOT changed by a milidegree F in the last 15 years. Climatologists have been silenced for attempting to spread the truth. Climate change once called Global warming is a money laundering scheme to steal from United States Taxpayers and make politicians and Bureaucrats rich,United States,1
1569,2023-03-29 07:29:04+00:00,nlouis751240,RT @nytimes: Breaking News: Earth is likely to cross a critical global warming threshold within the next decade unless drastic changes are…,Learning in public daily,4303
1570,2023-03-29 07:28:59+00:00,lolofrench13,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…",,139
1571,2023-03-29 07:28:31+00:00,MarkNewsUK,"@VoteLeaveCroy How children in British schools are taught nonsense about climate change and global warming
Schoolchildren are being taught some questionable ideas in an effort to frighten them about the state of the planet.
https://t.co/MwvTRj7wV1",england,0
1572,2023-03-29 07:27:55+00:00,misterflippant,"RT @NetZeroWatch: “The U.N. has issued yet another global warming report that essentially says we’re doomed unless we revert to mud huts, s…",,72
1573,2023-03-29 07:27:21+00:00,kingk0ngkwan,"RT @Quicktake: No country is untouched by global warming, but why is India experiencing more intense and frequent heat waves?

Climate scie…","London,United Kingdom",2
1574,2023-03-29 07:26:00+00:00,ecelectronicsuk,"Over the past 150 years, human activity has increased the concentration of #GreenhouseGases. 

Can modern technology help combat climate change? 

What part must the electronics industry play in building a more #SustainableFuture?

Find out via our website https://t.co/Ti6Ikugihk https://t.co/tai1kjcxY1",Basingstoke - UK,0
1575,2023-03-29 07:24:30+00:00,IreneW1812,RT @tschooo: #hirnschmalzstattklebstoff Climate change: trees grow for extra month as planet warms The study showed that leaves stayed on t…,Wien Landstraße,1
1576,2023-03-29 07:23:48+00:00,blackcarat95,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…",paris-france,139
1577,2023-03-29 07:23:30+00:00,JillBelch,"The government has failed to prepare England for large-scale #ClimateChange, its independent advisers say. The new report by the Committee on Climate Change reviews the government's adaptation plans - preparations to cope with the effects of global warming https://t.co/0m901B2X2q",Scotland,0
1578,2023-03-29 07:22:59+00:00,qeouvdcnbmi0m,RT @nytimes: Breaking News: Earth is likely to cross a critical global warming threshold within the next decade unless drastic changes are…,IG: earnyourleisure,4303
1579,2023-03-29 07:20:53+00:00,deprogrammer82,@jordanbpeterson @wef Spot on! They just change the definition if reality doesn't match their claims. Global warming if the weather is hot today but climate change if the weather is cold tomorrow.,,0
1580,2023-03-29 07:20:36+00:00,RSalgadoDArcy,"A common climate change myth is that the Medieval Warm Period somehow invalidates comcern about modern global warming. In my latest video, I investigate. Check it out!

https://t.co/yR7RRixtvY

#SciComm #ClimateEmergency #climatechange #History",,3
1581,2023-03-29 07:20:10+00:00,MarkNewsUK,"@LorraineAllans1 How children in British schools are taught nonsense about climate change and global warming

Schoolchildren are being taught some questionable ideas in an effort to frighten them about the state of the planet.

https://t.co/MwvTRj7wV1",england,0
1582,2023-03-29 07:19:17+00:00,MassySoy,"RT @FaithfulnessJS: As climate change is taking its toll, it is time to talk about climate crisis, rather than climate change. It is also ‘…",Africa,2
1583,2023-03-29 07:17:26+00:00,Peyresate,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…",Landes(40) France,139
1584,2023-03-29 07:16:46+00:00,DupontM39895677,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…",,139
1585,2023-03-29 07:15:49+00:00,RubaAjjour,"RT @UnitedNationsJO: The difference between 1.5°C &amp; 3°C global warming means vastly different scenarios for the future. 

Our survival on t…",Jordan,1
1586,2023-03-29 07:14:56+00:00,VisionClarity,"Global warming/Climate Change hysteria is a scam! Listen to this Billionaire explain it.

https://t.co/UW6D6PHdQJ",Utah,0
1587,2023-03-29 07:14:38+00:00,UnitedNationsJO,"The difference between 1.5°C &amp; 3°C global warming means vastly different scenarios for the future. 

Our survival on this planet hinges on these few degrees.

Addressing the climate crisis &amp; limiting temperature rise is possible, if we #ActNow https://t.co/h1iIRzHfIg via @UNFCCC https://t.co/G7KgFdPkHd",Jordan 🇯🇴,1
1588,2023-03-29 07:14:13+00:00,q1to25fktqgqx,RT @nytimes: Breaking News: Earth is likely to cross a critical global warming threshold within the next decade unless drastic changes are…,"Phoenix, AZ",4303
1589,2023-03-29 07:12:36+00:00,MandalMadhura,"@SadhguruJV Drought
Desertification
Flood
Global warming
Climate change
Major environmental problems, so healthy soil is the solution. #SaveSoil
@WorldBankWater @AgriGoI @USDA @icarindia @FAO",Bharat,0
1590,2023-03-29 07:11:31+00:00,fxcalmettes,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…",Éveillé ,139
1591,2023-03-29 07:05:31+00:00,mukabout,RT @stephaniedowric: This is so important. We need a nuclear-free world. We need to attend to climate change and accelerating global warmin…,"Larrakeyah, Darwin",20
1592,2023-03-29 07:04:02+00:00,kate_eviva,RT @stephaniedowric: This is so important. We need a nuclear-free world. We need to attend to climate change and accelerating global warmin…,Australia,20
1593,2023-03-29 07:03:55+00:00,Grand_Reveil21,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…",,139
1594,2023-03-29 07:03:25+00:00,damienmacrae,"RT @rachelrwithers: Greens leader Adam Bandt on negotiating with Labor:
""Negotiating with Labor is like negotiating with the political wing…","Dharug Country, Australia",228
1595,2023-03-29 07:02:50+00:00,rovgmf833153,RT @nytimes: Breaking News: Earth is likely to cross a critical global warming threshold within the next decade unless drastic changes are…,Science & Technology•,4303
1596,2023-03-29 07:01:37+00:00,charo_barroso,RT @ter4bithi4: Rewilding animal populations to enhance natural carbon capture and storage is known as animating the carbon cycle  &amp; should…,Madrid - SPAIN,7
1597,2023-03-29 07:00:40+00:00,banooda12,"RT @Hapsomalia: When we plant trees, we plant the seeds of peace, hope, and health. Let's support a tree-planting campaign to overcome glob…",Somalia,2
1598,2023-03-29 07:00:35+00:00,ClimateTrade,"Greenhouse gases cause global warming. They come from burning fossil fuels, raising livestock, using fertilizers, and using AC &amp; foam insulation. Let's reduce our emissions to fight climate change. Learn how: https://t.co/w3oG6oymlA 
#ClimateAction #ProtectOurPlanet https://t.co/k1xUcJGHT1",Spain - United States,0
1599,2023-03-29 06:57:58+00:00,KishoreVimala,"RT @beghav: @SadhguruJV Drought
Desertification
Flood
Global warming
Climate change
Major environmental problems, so healthy soil is the so…",,4
1600,2023-03-29 06:57:50+00:00,mateo_tao,"@GretaThunberg Climate change is real and natural, it happens every now and then. How else did mankind come out of the ice age without industrial induced global warming?",#heaven𒆬𒌓 kaspum zaháv,0
1601,2023-03-29 06:57:34+00:00,Show47073005,RT @Carbongate: Both poles are icebound with heat confined to the tropics. There is no global warming or climate emergency. https://t.co/B8…,Watching History Wash & Repeat,3
1602,2023-03-29 06:57:32+00:00,mateo_tao,"@GretaThunberg Climate change is real and natural, it happens every now and then. How else did mankind come out of the ice age without industrial induced global warming?",#heaven𒆬𒌓 kaspum zaháv,0
1603,2023-03-29 06:57:22+00:00,43gigVqOXxOJVnh,"RT @tveitdal: Heading towards 4C warming:
‘Climate progressives’ fail on Paris carbon target https://t.co/yDgEtTDWBD
Even states seen as “c…",,53
1604,2023-03-29 06:57:03+00:00,mateo_tao,"Climate change is real and natural, it happens every now and then. How else did mankind come out of the ice age without industrial induced global warming?",#heaven𒆬𒌓 kaspum zaháv,1
1605,2023-03-29 06:54:43+00:00,ChelmsfordLibe1,"RT @NetZeroWatch: “The U.N. has issued yet another global warming report that essentially says we’re doomed unless we revert to mud huts, s…",,72
1606,2023-03-29 06:54:34+00:00,JeanMic89137974,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…",,139
1607,2023-03-29 06:53:33+00:00,freedom2030free,@CKellyUAP No they call it climate crisis now because it's  not actually warming 😂😂😂,,0
1608,2023-03-29 06:52:04+00:00,VincenntDeluard,"RT @VincentDeluard: Unpopular Opinion:

In the coming years, climate change will replace price stability as central banks' objective.

Or a…","San Francisco, CA",28
1609,2023-03-29 06:52:00+00:00,LyschaRetour,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…","Jura, Franche-Comté",139
1610,2023-03-29 06:50:39+00:00,whoareyou_done,RT @stephaniedowric: This is so important. We need a nuclear-free world. We need to attend to climate change and accelerating global warmin…,Brisbane,20
1611,2023-03-29 06:50:21+00:00,CEPCJ_,"RT @GeraldKutney: “Every year of insufficient action to keep global warming below 1.5 C drives us closer to the brink, increasing systemic…",Upperhill,38
1612,2023-03-29 06:50:18+00:00,jmb_1985,"RT @tdemigueles: The US will probably get more killer tornado- and hail-spawning supercell storms due to global warming, a new study by @Wa…",North America,76
1613,2023-03-29 06:45:41+00:00,Parfait_Mush,"RT @YadhumadiR: At Dal Lake Srinagar Jammu and Kashmir a small public Awareness Campaign against Climate change Crises and Global Warming
@…",République Démocratique Du Con,8
1614,2023-03-29 06:45:22+00:00,StephNice1993,RT @nytimes: Breaking News: Earth is likely to cross a critical global warming threshold within the next decade unless drastic changes are…,Global,4303
1615,2023-03-29 06:44:08+00:00,TVanguardnews,"In 2012, polar explorer Robert Swan personally witnessed that the far north was literally melting before his eyes due to the effects of climate warming. | SaltWire https://t.co/Zoo4fZQpKJ","Yarmouth, Digby & Shelburne NS",0
1616,2023-03-29 06:44:06+00:00,NotaryTree,"RT @Hapsomalia: When we plant trees, we plant the seeds of peace, hope, and health. Let's support a tree-planting campaign to overcome glob…","Columbus, Ohio 43224",2
1617,2023-03-29 06:43:15+00:00,risksolutioncon,"RT @NetZeroWatch: “The U.N. has issued yet another global warming report that essentially says we’re doomed unless we revert to mud huts, s…",Cape Town South Africa,72
1618,2023-03-29 06:43:05+00:00,lotjfc,"RT @Elpis_R: 1890's Another Glacial Period 😳

1930's Great Deluge Forecast 😳

1970's Coming Ice Age 😳

1980's Ozone Hole 😳

2000's Global W…",France,139
